title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Citroen Jumper Combi 2.2bluehdi 33l2h2 140,20.990€,10/2020,1 km,140 cv en Barcelona,Manual,4 puertas,6,140 cv,Banquies blanco sólido,173 gr/m,Diesel,SÍ,Profesional,Combi,252 cm,541 cm,205 cm,1.800 l,0 km/h,"6,5 l","5,7 l","6,0 l",1.925 kg,90 l,"0,0 s"
Mercedes Vito Tourer 114 Cdi Pro Larga,22.810€,05/2018,50.800 km,136 cv en Barcelona,Manual,4 puertas,8,136 cv,MarrÓn dolomita,168 gr/m,Diesel,SÍ,Profesional,Combi,189 cm,514 cm,193 cm,0 l,0 km/h,"8,1 l","5,4 l","6,4 l",1.976 kg,57 l,"0,0 s"
Citroen Berlingo Multispace 1.6hdi Tonic 75,6.000€,2015,263.000 km,75 cv en Madrid,Manual,4 puertas,5,75 cv,Blanco,135 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,678 l,153 km/h,"6,1 l","4,6 l","5,2 l",1.360 kg,60 l,"17,1 s"
Peugeot Boxer Furgón 2.0bluehdi 335 L2h2 Pack 130,14.835€,2018,95.620 km,130 cv en Sevilla,Manual,4 puertas,3,130 cv,Blanco,163 gr/m,Diesel,SÍ,Profesional,Furgon,252 cm,541 cm,205 cm,0 l,0 km/h,"6,7 l","5,9 l","6,2 l",2.032 kg,90 l,"0,0 s"
Nissan Nv200 Nv200 Furgón 1.5dci Comfort 110 E5,9.250€,2016,94.300 km,110 cv en Alicante,Manual,5 puertas,2,110 cv,Blanco,130 gr/m,Diesel,SÍ,Profesional,Furgon,186 cm,440 cm,170 cm,0 l,169 km/h,"5,9 l","4,4 l","4,9 l",1.286 kg,55 l,"0,0 s"
Renault Trafic Furgón 27 L1h1 Dci 70kw,10.950€,2017,99.890 km,95 cv en Girona,Manual,4 puertas,3,95 cv,Blanco,170 gr/m,Diesel,SÍ,Profesional,Furgon,197 cm,500 cm,196 cm,0 l,153 km/h,"7,8 l","5,7 l","6,5 l",1.661 kg,80 l,"15,9 s"
Peugeot Expert Fg. Compact 1.6bluehdi S&s Premium 115,13.595€,2018,127.410 km,115 cv en Sevilla,Manual,4 puertas,3,115 cv,Blanco,133 gr/m,Diesel,SÍ,Profesional,Furgon,191 cm,461 cm,192 cm,0 l,160 km/h,"5,5 l","4,9 l","5,1 l",1.598 kg,70 l,"12,9 s"
Renault Kangoo Combi 1.5dci Profesional N1 55kw,6.800€,08/2016,64.756 km,75 cv,Manual,5 puertas,5,75 cv,Blanco,130 gr/m,Diesel,SÍ,Profesional,Combi,184 cm,428 cm,183 cm,660 l,151 km/h,"5,4 l","4,6 l","4,9 l",1.351 kg,60 l,"17,5 s"
Opel Combo 1.6cdti Eu6 Maxi Cargo L2h2 Increm. 105,7.355€,2018,165.000 km,105 cv en Madrid,Manual,3 puertas,2,105 cv,Blanco,149 gr/m,Diesel,SÍ,Profesional,Furgon,210 cm,474 cm,183 cm,0 l,164 km/h,"7,1 l","5,1 l","5,8 l",1.330 kg,60 l,"13,4 s"
Citroen Jumpy Fg. Bluehdi Talla M Confort 120,12.200€,2017,147.000 km,122 cv en Valencia,Manual,4 puertas,2,122 cv,Blanco,144 gr/m,Diesel,SÍ,Profesional,Furgon,190 cm,496 cm,192 cm,0 l,170 km/h,"6,3 l","5,1 l","5,5 l",1.838 kg,69 l,"13,3 s"
Citroen Berlingo Multispace 1.6bluehdi Live Ed. 100,10.400€,2017,79.198 km,100 cv en Granada,Manual,4 puertas,5,100 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,0 l,166 km/h,"5,1 l","3,9 l","4,3 l",1.374 kg,60 l,"12,4 s"
Ford Transit Courier Van 1.5tdci Trend 95,8.990€,2017,26.937 km,95 cv en Madrid,Manual,4 puertas,2,95 cv,Blanco,104 gr/m,Diesel,SÍ,Profesional,Furgon,175 cm,416 cm,198 cm,0 l,157 km/h,"4,7 l","3,6 l","4,0 l",1.205 kg,47 l,"16,0 s"
Citroen Jumper Combi 2.2hdi 30l1h1 110,12.190€,06/2017,105.010 km,110 cv,Manual,4 puertas,6,110 cv,Blanco,187 gr/m,Diesel,SÍ,Profesional,Combi,225 cm,496 cm,205 cm,1.000 l,0 km/h,"9,3 l","5,8 l","7,1 l",1.845 kg,90 l,"0,0 s"
Citroen Berlingo Furgón 1.6bluehdi 100,8.677€,2018,80.400 km,100 cv en Cordoba,Manual,3 puertas,2,100 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,438 cm,181 cm,0 l,163 km/h,"5,1 l","3,8 l","4,3 l",1.367 kg,60 l,"11,8 s"
Renault Trafic Passenger 1.6dci Tt En. Edition 125,16.390€,12/2015,71.963 km,125 cv,Manual,4 puertas,9,125 cv,Blanco,145 gr/m,Diesel,SÍ,Profesional,Combi,197 cm,500 cm,196 cm,0 l,181 km/h,"6,4 l","5,3 l","5,7 l",1.901 kg,80 l,"10,8 s"
Fiat Dobló Cargo 1.3mjt Base Maxi 70kw,9.990€,01/2019,11.000 km,"95 cv en Palmas, Las",Manual,4 puertas,2,95 cv,Blanco,136 gr/m,Diesel,SÍ,Profesional,Furgon,188 cm,476 cm,183 cm,0 l,158 km/h,"6,5 l","4,2 l","5,0 l",1.415 kg,60 l,"0,0 s"
Volkswagen Transporter Furgón 2.0tdi Bmt 4m 103kw,14.400€,2015,139.000 km,140 cv en Madrid,Manual,4 puertas,3,140 cv,Blanco,199 gr/m,Diesel,SÍ,Profesional,Furgon,199 cm,490 cm,190 cm,0 l,170 km/h,"9,5 l","6,4 l","7,5 l",1.926 kg,80 l,"0,0 s"
Volkswagen Caravelle 2.0tdi Bmt Origin Batalla Corta 81kw,31.000€,2020,40 km,110 cv en Vizcaya,Manual,4 puertas,8,110 cv,Negro,167 gr/m,Diesel,SÍ,Profesional,Combi,199 cm,490 cm,190 cm,0 l,164 km/h,"7,4 l","5,7 l","6,3 l",2.086 kg,70 l,"0,0 s"
Citroen Berlingo Furgón 1.6bluehdi 75,7.490€,2016,59.000 km,75 cv en Barcelona,Manual,3 puertas,2,75 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,438 cm,181 cm,0 l,155 km/h,"5,1 l","3,9 l","4,3 l",1.292 kg,60 l,"14,2 s"
Volkswagen Caddy 1.6tdi Bmt Trendline 102,8.900€,2013,184.900 km,102 cv en Lugo,Manual,5 puertas,5,102 cv,Blanco,134 gr/m,Diesel,SÍ,Profesional,Combi,182 cm,441 cm,179 cm,0 l,168 km/h,"5,9 l","4,7 l","5,1 l",1.538 kg,60 l,"8,5 s"
Dacia Dokker Comercial Dokker 1.5dci Essential N1 55kw,7.490€,2019,29.527 km,"75 cv en Palmas, Las",Manual,4 puertas,5,75 cv,Blanco,108 gr/m,Diesel,SÍ,Profesional,Combi,181 cm,436 cm,175 cm,800 l,150 km/h,"5,2 l","4,1 l","4,5 l",1.205 kg,50 l,"15,9 s"
Renault Kangoo Fg. 1.5dci Profesional Aut. 66kw,6.570€,2017,127.168 km,90 cv en Sevilla,Manual,3 puertas,2,90 cv,Blanco,132 gr/m,Diesel,SÍ,Profesional,Furgon,184 cm,428 cm,183 cm,0 l,170 km/h,"5,2 l","4,2 l","4,6 l",1.280 kg,60 l,"13,0 s"
Citroen Berlingo Furgón 1.6hdi 600,6.157€,2015,127.890 km,75 cv en Sevilla,Manual,4 puertas,2,75 cv,Blanco,131 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,438 cm,181 cm,0 l,150 km/h,"5,8 l","4,6 l","5,0 l",1.310 kg,60 l,"16,6 s"
Mercedes Citan Tourer 111cdi Be Pro,9.890€,01/2018,119.800 km,110 cv en Malaga,Manual,5 puertas,5,110 cv,Rojo,119 gr/m,Diesel,SÍ,Profesional,Combi,181 cm,432 cm,183 cm,0 l,0 km/h,"5,0 l","4,4 l","4,6 l",1.470 kg,60 l,"0,0 s"
Citroen Jumper Camión 2.0bluehdi 35 L3 160,18.950€,2017,89.887 km,161 cv en Madrid,Manual,2 puertas,3,161 cv,Blanco,163 gr/m,Diesel,SÍ,Profesional,Chasis,242 cm,633 cm,251 cm,0 l,0 km/h,"6,7 l","5,9 l","6,2 l",2.065 kg,90 l,"0,0 s"
Volkswagen Caddy 2.0tdi Kombi Business 75kw,9.890€,01/2017,138.700 km,102 cv en Malaga,Manual,4 puertas,5,102 cv,Blanco,123 gr/m,Diesel,SÍ,Profesional,Combi,186 cm,441 cm,179 cm,0 l,172 km/h,"5,5 l","4,2 l","4,7 l",1.591 kg,60 l,"0,0 s"
Volkswagen Crafter Ch. Cb. 2.0tdi Scr 35 Bl L4 103kw,18.500€,2019,110.000 km,140 cv en Valencia,Manual,2 puertas,3,140 cv,Blanco,189 gr/m,Diesel,SÍ,Profesional,Chasis,233 cm,700 cm,204 cm,0 l,149 km/h,"7,9 l","6,9 l","7,2 l",1.968 kg,75 l,"0,0 s"
Mercedes Sprinter Furgón 314cdi Largo T.e,19.500€,2018,82.000 km,143 cv en Navarra,Manual,4 puertas,3,143 cv,Blanco,202 gr/m,Diesel,SÍ,Profesional,Furgon,244 cm,696 cm,199 cm,0 l,0 km/h,"9,3 l","6,4 l","7,5 l",2.230 kg,75 l,"0,0 s"
Volkswagen Caddy Maxi 2.0tdi Kombi 4m 90kw,11.990€,2016,106.000 km,122 cv en Navarra,Manual,4 puertas,5,122 cv,Blanco,164 gr/m,Diesel,SÍ,Profesional,Combi,190 cm,488 cm,179 cm,0 l,178 km/h,"7,6 l","5,4 l","6,3 l",1.735 kg,60 l,"0,0 s"
Ford Transit Courier Van 1.5tdci Trend 75,7.490€,2017,71.000 km,75 cv en Barcelona,Manual,4 puertas,2,75 cv,Negro,117 gr/m,Diesel,SÍ,Profesional,Furgon,175 cm,416 cm,198 cm,0 l,157 km/h,"4,7 l","3,7 l","4,1 l",1.135 kg,47 l,"16,0 s"
Ford Transit Courier Van 1.5tdci Trend 75,7.490€,2017,64.000 km,75 cv en Barcelona,Manual,4 puertas,2,75 cv,Rojo,117 gr/m,Diesel,SÍ,Profesional,Furgon,175 cm,416 cm,198 cm,0 l,157 km/h,"4,7 l","3,7 l","4,1 l",1.135 kg,47 l,"16,0 s"
Ford Transit Custom Ft 250 L1 Van Ambiente 105,13.990€,2017,55.000 km,105 cv en Barcelona,Manual,4 puertas,3,105 cv,Blanco,163 gr/m,Diesel,SÍ,Profesional,Furgon,190 cm,497 cm,208 cm,0 l,0 km/h,"6,8 l","5,7 l","6,1 l",1.860 kg,80 l,"0,0 s"
Mercedes Vito Furgón 111cdi Larga,14.500€,2015,135.014 km,"114 cv en Rioja, La",Manual,4 puertas,2,114 cv,Blanco,169 gr/m,Diesel,SÍ,Profesional,Furgon,191 cm,514 cm,193 cm,0 l,0 km/h,"7,9 l","5,6 l","6,4 l",1.761 kg,57 l,"0,0 s"
Citroen Jumpy Furgón 29 L2h1 125,12.000€,2016,93.000 km,128 cv en Malaga,Manual,4 puertas,3,128 cv,Blanco,168 gr/m,Diesel,SÍ,Profesional,Furgon,190 cm,514 cm,190 cm,0 l,170 km/h,"7,6 l","5,8 l","6,4 l",1.720 kg,80 l,"12,3 s"
Volkswagen Crafter Pro Furgón Bmt 35 Bc Tn 109,15.400€,2016,70.000 km,109 cv en Malaga,Manual,4 puertas,3,109 cv,Blanco,218 gr/m,Diesel,SÍ,Profesional,Furgon,242 cm,524 cm,199 cm,0 l,149 km/h,"9,1 l","7,9 l","8,3 l",1.917 kg,75 l,"0,0 s"
Mercedes Citan Furgón 109cdi Compacto,7.790€,09/2017,87.972 km,90 cv,Manual,3 puertas,2,90 cv,Negro,130 gr/m,Diesel,SÍ,Profesional,Furgon,181 cm,394 cm,183 cm,0 l,0 km/h,"5,4 l","4,7 l","5,0 l",1.295 kg,60 l,"0,0 s"
Citroen Jumper 2.2hdi Fg 35 L4h3 Hv 120,7.990€,2012,264.000 km,120 cv en Barcelona,Manual,4 puertas,3,120 cv,Blanco,229 gr/m,Diesel,SÍ,Profesional,Furgon,276 cm,636 cm,205 cm,0 l,0 km/h,"0,0 l","0,0 l","0,0 l",2.090 kg,90 l,"0,0 s"
Citroen Nemo Comercial Nemo Furgón 1.2hdi,5.500€,06/2015,142.000 km,75 cv en Toledo,Manual,3 puertas,2,75 cv,Azul,119 gr/m,Diesel,SÍ,Profesional,Furgon,172 cm,386 cm,172 cm,0 l,155 km/h,"5,7 l","3,8 l","4,5 l",1.165 kg,45 l,"15,6 s"
Ford Transit Courier Kombi 1.5tdci Trend 75,10.700€,12/2017,83.000 km,75 cv en Vizcaya,Manual,4 puertas,5,75 cv,Blanco,104 gr/m,Diesel,SÍ,Profesional,Combi,173 cm,416 cm,198 cm,0 l,0 km/h,"4,7 l","3,7 l","4,1 l",1.230 kg,47 l,"0,0 s"
Renault Kangoo Combi 1.5dci En. Prof. M1-af 55kw,8.900€,2017,92.000 km,75 cv en Sevilla,Manual,5 puertas,5,75 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Combi,184 cm,428 cm,183 cm,0 l,151 km/h,"5,4 l","4,6 l","4,9 l",1.319 kg,56 l,"17,5 s"
Opel Vivaro Combi 6 1.6cdti S-s 29 L2 125 N1,19.900€,01/2017,79.600 km,125 cv en Lugo,Manual,4 puertas,6,125 cv,Blanco,159 gr/m,Diesel,SÍ,Profesional,Combi,195 cm,540 cm,196 cm,0 l,177 km/h,"7,0 l","5,6 l","6,1 l",1.976 kg,80 l,"0,0 s"
Fiat Dobló Cargo 1.3mjt Sx 70kw,11.790€,08/2019,1 km,95 cv en Madrid,Manual,3 puertas,2,95 cv,Blanco (sólido),124 gr/m,Diesel,SÍ,Profesional,Furgon,185 cm,441 cm,183 cm,0 l,158 km/h,"6,5 l","4,2 l","5,0 l",1.320 kg,60 l,"0,0 s"
Citroen Jumper Combi 2.2hdi 33l2h2 110,14.700€,06/2016,60.400 km,110 cv en Illes Balears,Manual,4 puertas,6,110 cv,Blanco,192 gr/m,Diesel,SÍ,Profesional,Combi,252 cm,541 cm,205 cm,1.800 l,0 km/h,"9,5 l","6,0 l","7,3 l",1.910 kg,90 l,"0,0 s"
Ford Transit Custom Ft 290 L2 Van Ambiente 105,15.350€,2017,88.000 km,105 cv en Sevilla,Manual,4 puertas,3,105 cv,Blanco,167 gr/m,Diesel,SÍ,Profesional,Furgon,191 cm,534 cm,208 cm,0 l,0 km/h,"6,8 l","5,7 l","6,1 l",1.941 kg,80 l,"0,0 s"
Ford Transit Van Ambiente Tr. Tra. 130,17.850€,2016,96.000 km,130 cv en Sevilla,Manual,4 puertas,3,130 cv,Blanco,191 gr/m,Diesel,SÍ,Profesional,Furgon,249 cm,553 cm,206 cm,0 l,0 km/h,"9,1 l","7,2 l","7,9 l",2.252 kg,80 l,"0,0 s"
Fiat Fiorino Comercial Fiorino Cargo 1.3mjt Base 59kw,9.500€,2019,14 km,80 cv en Pontevedra,Manual,3 puertas,2,80 cv,Blanco,116 gr/m,Diesel,SÍ,Profesional,Furgon,172 cm,386 cm,172 cm,0 l,162 km/h,"5,2 l","3,8 l","5,2 l",1.070 kg,45 l,"0,0 s"
Mercedes Citan Tourer 111cdi Plus,21.500€,03/2020,1.300 km,110 cv,Manual,5 puertas,5,110 cv,Gris tenorita metalizado,119 gr/m,Diesel,SÍ,Profesional,Combi,181 cm,432 cm,183 cm,0 l,0 km/h,"5,0 l","4,4 l","4,6 l",1.470 kg,60 l,"0,0 s"
Opel Combo 1.3cdti Cargo L1h1 95,7.900€,2017,89.000 km,95 cv en Sevilla,Manual,3 puertas,2,95 cv,Blanco,133 gr/m,Diesel,SÍ,Profesional,Furgon,185 cm,439 cm,183 cm,0 l,156 km/h,"6,5 l","4,2 l","5,0 l",1.270 kg,60 l,"0,0 s"
Toyota Proace City Combi L1 1.5d Vx 100,19.200€,2020,NUEVO,100 cv en Leon,Manual,5 puertas,6,100 cv,Gris,104 gr/m,Diesel,SÍ,Profesional,Combi,188 cm,440 cm,185 cm,0 l,172 km/h,"4,3 l","3,7 l","3,9 l",1.487 kg,0 l,"0,0 s"
Peugeot Partner 1.5bluehdi S&s Pro Standard 600kg 100,14.490€,2020,8 km,100 cv en Valladolid,Manual,3 puertas,2,100 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Furgon,186 cm,440 cm,211 cm,0 l,152 km/h,"4,3 l","3,8 l","4,0 l",1.395 kg,50 l,"0,0 s"
Opel Combo 1.3cdti Cargo L1h1 95,7.950€,2017,119.990 km,95 cv en Huelva,Manual,3 puertas,2,95 cv,Blanco,133 gr/m,Diesel,SÍ,Profesional,Furgon,185 cm,439 cm,183 cm,0 l,156 km/h,"6,5 l","4,2 l","5,0 l",1.270 kg,60 l,"0,0 s"
Peugeot Expert Combi Standard 1.6bluehdi S&s 115,14.990€,2017,87.000 km,115 cv en Barcelona,Manual,4 puertas,6,115 cv,Blanco,137 gr/m,Diesel,SÍ,Profesional,Combi,190 cm,496 cm,192 cm,0 l,160 km/h,"5,6 l","5,0 l","5,2 l",1.571 kg,70 l,"13,4 s"
Fiat Dobló Panorama 1.3mjt Pop 70kw N1,10.289€,2018,22.500 km,95 cv en Sevilla,Manual,5 puertas,5,95 cv,Marrón,136 gr/m,Diesel,SÍ,Profesional,Combi,185 cm,441 cm,183 cm,0 l,160 km/h,"6,5 l","4,4 l","5,2 l",1.430 kg,60 l,"14,9 s"
Citroen Berlingo Multispace 1.6bluehdi Feel 100,9.200€,2015,103.900 km,100 cv en Valencia,Manual,5 puertas,5,100 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,0 l,166 km/h,"5,1 l","3,9 l","4,3 l",1.374 kg,60 l,"12,4 s"
Fiat Dobló Panorama 1.3mjt Pop 70kw N1,10.289€,2018,38.965 km,95 cv en Sevilla,Manual,5 puertas,5,95 cv,Gris,136 gr/m,Diesel,SÍ,Profesional,Combi,185 cm,441 cm,183 cm,0 l,160 km/h,"6,5 l","4,4 l","5,2 l",1.430 kg,60 l,"14,9 s"
Peugeot Expert Furgón 2.0hdi 227 L1h1 130,6.499€,2012,196.578 km,130 cv en Sevilla,Manual,4 puertas,3,130 cv,Blanco,179 gr/m,Diesel,SÍ,Profesional,Furgon,188 cm,481 cm,190 cm,0 l,170 km/h,"8,3 l","6,4 l","7,1 l",1.686 kg,80 l,"15,2 s"
Nissan Nv250 Nv250 Furgón 1.5dci Comfort L1h1 2pl. 95,14.450€,01/2019,1 km,95 cv en Alicante,Manual,5 puertas,2,95 cv,Blanco mineral gris,122 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,428 cm,185 cm,0 l,163 km/h,"5,1 l","4,4 l","4,6 l",1.309 kg,60 l,"12,4 s"
Peugeot 208 Xad 208 Xad 1.6 Bluehdi 75,3.890€,03/2016,169.909 km,75 cv,Manual,5 puertas,2,75 cv,Blanco,93 gr/m,Diesel,SÍ,Profesional,Furgon,146 cm,397 cm,174 cm,0 l,171 km/h,"4,2 l","3,0 l","3,5 l",1.150 kg,50 l,"13,3 s"
Citroen Berlingo Furgón 1.6hdi 600 90,6.487€,2013,115.214 km,90 cv en Cordoba,Manual,4 puertas,2,90 cv,Blanco,132 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,438 cm,181 cm,0 l,160 km/h,"5,7 l","4,7 l","5,0 l",1.305 kg,60 l,"12,8 s"
"Fiat Talento Combi 1.6 Ecojet Tt Sx L 1,2 M1 107kw",19.950€,2018,36.400 km,145 cv en Huelva,Manual,4 puertas,9,145 cv,Azul,152 gr/m,Diesel,SÍ,Profesional,Combi,197 cm,540 cm,196 cm,0 l,177 km/h,"6,6 l","5,4 l","5,9 l",1.854 kg,80 l,"0,0 s"
Mercedes Vito Tourer 114 Cdi Pro Larga,27.400€,2019,18.715 km,136 cv,Automática,4 puertas,8,136 cv,Azul,168 gr/m,Diesel,SÍ,Profesional,Combi,189 cm,514 cm,193 cm,0 l,0 km/h,"8,1 l","5,4 l","6,4 l",1.976 kg,57 l,"0,0 s"
Citroen Jumper Fg. 2.0bluehdi 33 L2h1 130,16.690€,06/2019,26.565 km,129 cv,Manual,4 puertas,3,129 cv,Blanco,163 gr/m,Diesel,SÍ,Profesional,Furgon,225 cm,541 cm,205 cm,0 l,0 km/h,"6,7 l","5,9 l","6,2 l",1.910 kg,90 l,"0,0 s"
Mercedes Vito Furgón 114cdi Extralarga,27.500€,2017,53.950 km,136 cv en Ciudad Real,Manual,4 puertas,2,136 cv,Gris,179 gr/m,Diesel,SÍ,Profesional,Furgon,191 cm,537 cm,193 cm,0 l,0 km/h,"8,8 l","5,7 l","6,8 l",1.786 kg,57 l,"0,0 s"
Ford Transit Ft 350 L3 Chasis Trend Tr. Tra. 130,24.500€,08/2020,15 km,130 cv en Valencia,Manual,2 puertas,3,130 cv,Blanco,205 gr/m,Diesel,SÍ,Profesional,Chasis,218 cm,602 cm,205 cm,0 l,0 km/h,"9,2 l","7,3 l","8,0 l",1.801 kg,80 l,"0,0 s"
Ford Transit Ft 350 L3 Chasis Trend Tr. Tra. 130,24.500€,08/2020,10 km,130 cv en Valencia,Manual,2 puertas,3,130 cv,Blanco,205 gr/m,Diesel,SÍ,Profesional,Chasis,218 cm,602 cm,205 cm,0 l,0 km/h,"9,2 l","7,3 l","8,0 l",1.801 kg,80 l,"0,0 s"
Renault Trafic Furgón 29 L2h1 Dci 88kw,15.200€,2018,113.000 km,120 cv en Sevilla,Manual,4 puertas,3,120 cv,Blanco,174 gr/m,Diesel,SÍ,Profesional,Furgon,197 cm,540 cm,196 cm,0 l,168 km/h,"7,8 l","5,7 l","6,5 l",1.710 kg,80 l,"12,4 s"
Renault Kangoo Combi 1.5dci En. Emotion N1 55kw,10.800€,2017,29.990 km,75 cv en Huelva,Manual,5 puertas,5,75 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Combi,184 cm,428 cm,183 cm,0 l,151 km/h,"5,4 l","4,6 l","4,9 l",1.319 kg,56 l,"17,5 s"
Peugeot Partner Tepee 1.6hdi Access,9.999€,2016,63.362 km,75 cv en Alicante,Manual,4 puertas,5,75 cv,Blanco,135 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,675 l,153 km/h,"6,4 l","5,0 l","5,5 l",1.360 kg,60 l,"17,1 s"
Peugeot Boxer Furgón 2.0bluehdi 335 L2h2 130,16.575€,2018,18.470 km,130 cv en Alicante,Manual,4 puertas,3,130 cv,Blanco,163 gr/m,Diesel,SÍ,Profesional,Furgon,252 cm,541 cm,205 cm,0 l,0 km/h,"6,7 l","5,9 l","6,2 l",2.032 kg,90 l,"0,0 s"
Peugeot Partner Tepee 1.6hdi Access 92,10.725€,2015,143.000 km,92 cv en Alicante,Manual,4 puertas,5,92 cv,Blanco,139 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,675 l,161 km/h,"6,2 l","4,8 l","5,3 l",1.429 kg,60 l,"14,3 s"
Citroen Berlingo Multispace 1.6bluehdi Live 100,10.250€,2016,93.375 km,100 cv en Alicante,Manual,4 puertas,5,100 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,0 l,166 km/h,"5,1 l","3,9 l","4,3 l",1.374 kg,60 l,"12,4 s"
Fiat Ducato Fg. 35 2.3mjt Medio 95kw,13.215€,06/2017,104.000 km,130 cv en Barcelona,Manual,4 puertas,2,130 cv,Blanco,183 gr/m,Diesel,SÍ,Profesional,Furgon,225 cm,541 cm,205 cm,0 l,0 km/h,"9,1 l","4,9 l","7,0 l",1.850 kg,90 l,"0,0 s"
Renault Kangoo Combi 1.5dci En. Prof. M1-af 55kw,7.999€,2015,32.463 km,75 cv en Alicante,Manual,5 puertas,5,75 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Combi,184 cm,428 cm,183 cm,0 l,151 km/h,"5,4 l","4,6 l","4,9 l",1.319 kg,56 l,"17,5 s"
Volkswagen Caddy Pro 1.6tdi Bmt Kombi 102,10.250€,2016,121.373 km,102 cv en Alicante,Manual,4 puertas,5,102 cv,Rojo,134 gr/m,Diesel,SÍ,Profesional,Combi,182 cm,441 cm,179 cm,0 l,168 km/h,"5,9 l","4,7 l","5,1 l",1.538 kg,60 l,"8,5 s"
Citroen Berlingo Combi 1.6hdi X 90,4.600€,05/2008,267.206 km,92 cv en Badajoz,Manual,4 puertas,5,92 cv,Azul,150 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,0 l,160 km/h,"7,0 l","5,0 l","5,7 l",1.557 kg,60 l,"14,3 s"
Nissan Navara 2.3dci Ch.king Cb. Visia,19.900€,2018,20.000 km,161 cv en Murcia,Manual,2 puertas,4,161 cv,Negro,204 gr/m,Diesel,SÍ,Profesional,Chasis,184 cm,512 cm,185 cm,0 l,172 km/h,"8,4 l","7,4 l","7,7 l",1.828 kg,73 l,"12,0 s"
Opel Movano Fg. 2.3turbo D S-s 150 L2h2 3500,22.900€,2020,NUEVO,150 cv en Madrid,Manual,4 puertas,3,150 cv,Beige,154 gr/m,Diesel,SÍ,Profesional,Furgon,250 cm,555 cm,207 cm,0 l,140 km/h,"7,5 l","6,1 l","6,6 l",1.890 kg,80 l,"0,0 s"
Peugeot Partner 1.5bluehdi S&s Pro Standard 600kg 100,15.246€,2020,NUEVO,100 cv en Madrid,Manual,3 puertas,2,100 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Furgon,186 cm,440 cm,211 cm,0 l,152 km/h,"4,3 l","3,8 l","4,0 l",1.395 kg,50 l,"0,0 s"
Fiat Dobló Panorama 1.3mjt Pop 70kw N1,10.289€,2018,21.499 km,95 cv en Sevilla,Manual,5 puertas,5,95 cv,Marrón,136 gr/m,Diesel,SÍ,Profesional,Combi,185 cm,441 cm,183 cm,0 l,160 km/h,"6,5 l","4,4 l","5,2 l",1.430 kg,60 l,"14,9 s"
Fiat Dobló Panorama 1.3mjt Pop 70kw N1,10.289€,2018,22.384 km,95 cv en Sevilla,Manual,5 puertas,5,95 cv,Marrón,136 gr/m,Diesel,SÍ,Profesional,Combi,185 cm,441 cm,183 cm,0 l,160 km/h,"6,5 l","4,4 l","5,2 l",1.430 kg,60 l,"14,9 s"
Renault Kangoo Fg. 1.5dci Profesional 55kw,8.200€,2017,58.125 km,75 cv en Cadiz,Manual,3 puertas,2,75 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Furgon,184 cm,428 cm,183 cm,0 l,160 km/h,"5,4 l","4,4 l","4,7 l",1.251 kg,60 l,"13,3 s"
Peugeot Partner Furgón 1.6bluehdi Confort L1 75,8.500€,2016,87.525 km,75 cv en Cadiz,Manual,3 puertas,2,75 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,438 cm,181 cm,0 l,155 km/h,"5,1 l","3,8 l","4,3 l",1.292 kg,53 l,"14,2 s"
Peugeot Bipper Comercial Bipper Tepee 1.3hdi Outdoor 75,6.290€,11/2016,155.405 km,75 cv en Madrid,Manual,4 puertas,5,75 cv,Blanco,121 gr/m,Diesel,SÍ,Profesional,Combi,172 cm,396 cm,172 cm,400 l,155 km/h,"6,0 l","3,8 l","4,6 l",1.185 kg,45 l,"16,6 s"
Volkswagen Caddy Furgón 2.0tdi 4m 90kw,13.500€,2015,173.479 km,122 cv en Barcelona,Manual,4 puertas,2,122 cv,Blanco,149 gr/m,Diesel,SÍ,Profesional,Furgon,191 cm,441 cm,179 cm,0 l,178 km/h,"6,8 l","5,0 l","5,7 l",1.609 kg,60 l,"0,0 s"
